punctuation,capitalization,degree_modifiers,polarity_shift,negation,no
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.08333333333333333, 'cap_boost': 0}",[],,"[{'negation': 'bukan', 'negated_word': 'menyakiti', 'original_score': -4.0, 'negated_score': 2.96, 'effect': 6.96, 'positions': (9, 10)}]",8262
"{'exclamation_count': 1, 'question_count': 1, 'punct_boost': 0.19199999999999998}","{'caps_ratio': 0.09090909090909091, 'cap_boost': 0}",[],,[],8263
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],8264
"{'exclamation_count': 1, 'question_count': 0, 'punct_boost': 0.292}","{'caps_ratio': 0.16666666666666666, 'cap_boost': 0}",[],,[],8265
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],8266
"{'exclamation_count': 0, 'question_count': 1, 'punct_boost': -0.1}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],8267
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.14285714285714285, 'cap_boost': 0}",[],,[],8268
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.25, 'cap_boost': 0}",[],,[],8269
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.3333333333333333, 'cap_boost': 0}",[],,[],8270
"{'exclamation_count': 0, 'question_count': 1, 'punct_boost': -0.1}","{'caps_ratio': 0.09090909090909091, 'cap_boost': 0}",[],,[],8271
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.13333333333333333, 'cap_boost': 0}",[],,[],8272
"{'exclamation_count': 3, 'question_count': 0, 'punct_boost': 0.8759999999999999}","{'caps_ratio': 0.21428571428571427, 'cap_boost': 0}",[],,[],8273
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.3125, 'cap_boost': 0}",[],,[],8274
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2, 'cap_boost': 0}",[],,[],8275
"{'exclamation_count': 1, 'question_count': 0, 'punct_boost': 0.292}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],8276
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.3, 'cap_boost': 0}",[],,[],8277
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2857142857142857, 'cap_boost': 0}",[],,[],8278
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.08333333333333333, 'cap_boost': 0}",[],,"[{'negation': 'belum', 'negated_word': 'dapat', 'original_score': 1.6, 'negated_score': -1.184, 'effect': -2.784, 'positions': (6, 7)}]",8279
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.1111111111111111, 'cap_boost': 0}",[],,[],8280
"{'exclamation_count': 1, 'question_count': 0, 'punct_boost': 0.292}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],8281
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.09090909090909091, 'cap_boost': 0}",[],,[],8282
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.23076923076923078, 'cap_boost': 0}",[],,[],8283
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.21428571428571427, 'cap_boost': 0}",[],,[],8284
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.23076923076923078, 'cap_boost': 0}",[],,[],8285
"{'exclamation_count': 4, 'question_count': 0, 'punct_boost': 1.168}","{'caps_ratio': 0.14285714285714285, 'cap_boost': 0}",[],,[],8286
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.1111111111111111, 'cap_boost': 0}",[],,[],8287
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2, 'cap_boost': 0}",[],,[],8288
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.6666666666666666, 'cap_boost': -0.733}",[],,[],8289
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.05555555555555555, 'cap_boost': 0}",[],,"[{'negation': 'belum', 'negated_word': 'tamat', 'original_score': 2.4, 'negated_score': -1.776, 'effect': -4.176, 'positions': (11, 12)}]",8290
"{'exclamation_count': 3, 'question_count': 0, 'punct_boost': 0.8759999999999999}","{'caps_ratio': 0.25, 'cap_boost': 0}",[],,[],8291
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.4, 'cap_boost': 0}",[],,[],8292
"{'exclamation_count': 0, 'question_count': 1, 'punct_boost': -0.1}","{'caps_ratio': 0.16666666666666666, 'cap_boost': 0}",[],,[],8293
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.21428571428571427, 'cap_boost': 0}",[],,[],8294
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.16666666666666666, 'cap_boost': 0}",[],,[],8295
"{'exclamation_count': 0, 'question_count': 1, 'punct_boost': -0.1}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],8296
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.13333333333333333, 'cap_boost': 0}",[],,[],8297
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.7142857142857143, 'cap_boost': 0.733}",[],,[],8298
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.5, 'cap_boost': -0.733}",[],,[],8299
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.25, 'cap_boost': 0}",[],,[],8300
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.17647058823529413, 'cap_boost': 0}",[],,"[{'negation': 'no', 'negated_word': 'tentang', 'original_score': 0.8, 'negated_score': -0.592, 'effect': -1.392, 'positions': (6, 8)}]",8301
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.5, 'cap_boost': 0.733}",[],,[],8302
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2857142857142857, 'cap_boost': 0}",[],,[],8303
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0625, 'cap_boost': 0}",[],,[],8304
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.5384615384615384, 'cap_boost': -0.733}",[],,[],8305
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.25, 'cap_boost': 0}",[],,[],8306
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2222222222222222, 'cap_boost': 0}",[],,[],8307
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.1875, 'cap_boost': 0}",[],,[],8308
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.1, 'cap_boost': 0}",[],,"[{'negation': 'belum', 'negated_word': 'capai', 'original_score': 3.2, 'negated_score': -2.368, 'effect': -5.568, 'positions': (6, 7)}]",8309
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.13333333333333333, 'cap_boost': 0}",[],,[],8310
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.3157894736842105, 'cap_boost': 0}",[],,[],8311
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.15384615384615385, 'cap_boost': 0}",[],,[],8312
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.22727272727272727, 'cap_boost': 0}",[],,"[{'negation': 'no', 'negated_word': 'tentang', 'original_score': 0.8, 'negated_score': -0.592, 'effect': -1.392, 'positions': (4, 5)}]",8313
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.42105263157894735, 'cap_boost': 0}",[],,"[{'negation': 'no', 'negated_word': 'tentang', 'original_score': 0.8, 'negated_score': -0.592, 'effect': -1.392, 'positions': (10, 11)}]",8314
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.38461538461538464, 'cap_boost': 0}",[],,[],8315
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.38095238095238093, 'cap_boost': 0}",[],,[],8316
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.3684210526315789, 'cap_boost': 0}",[],,[],8317
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2, 'cap_boost': 0}","[{'modifier': 'banget', 'target_word': 'banget', 'scalar_applied': 0.293, 'positions': (2, 3)}, {'modifier': 'banget', 'target_word': 'BANGET', 'scalar_applied': 0.293, 'positions': (3, 4)}, {'modifier': 'BANGET', 'target_word': 'jadi', 'scalar_applied': 0.293, 'positions': (4, 5)}]",,"[{'negation': 'bukan', 'negated_word': 'hina', 'original_score': -4.0, 'negated_score': 2.96, 'effect': 6.96, 'positions': (12, 13)}]",8318
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2777777777777778, 'cap_boost': 0}",[],,"[{'negation': 'no', 'negated_word': 'tentang', 'original_score': 0.8, 'negated_score': -0.592, 'effect': -1.392, 'positions': (8, 10)}]",8319
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.38095238095238093, 'cap_boost': 0}",[],,[],8320
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.26666666666666666, 'cap_boost': 0}",[],,[],8321
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2, 'cap_boost': 0}",[],,"[{'negation': 'bukan', 'negated_word': 'mencemooh', 'original_score': -4.0, 'negated_score': 2.96, 'effect': 6.96, 'positions': (11, 12)}]",8322
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.5625, 'cap_boost': 0.733}",[],,[],8323
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.3125, 'cap_boost': 0}",[],,[],8324
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2857142857142857, 'cap_boost': 0}",[],,[],8325
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.10526315789473684, 'cap_boost': 0}",[],,[],8326
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2, 'cap_boost': 0}",[],,[],8327
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.5, 'cap_boost': 0.733}",[],,[],8328
"{'exclamation_count': 1, 'question_count': 0, 'punct_boost': 0.292}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],8329
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.125, 'cap_boost': 0}",[],,[],8330
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.3333333333333333, 'cap_boost': 0}",[],,[],8331
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2, 'cap_boost': 0}",[],,[],8332
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.26666666666666666, 'cap_boost': 0}",[],,[],8333
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.42857142857142855, 'cap_boost': 0}",[],,[],8334
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2857142857142857, 'cap_boost': 0}",[],,[],8335
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.5, 'cap_boost': 0.733}",[],,[],8336
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2222222222222222, 'cap_boost': 0}",[],,[],8337
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.14285714285714285, 'cap_boost': 0}",[],,[],8338
"{'exclamation_count': 0, 'question_count': 1, 'punct_boost': -0.1}","{'caps_ratio': 0.1111111111111111, 'cap_boost': 0}",[],,[],8339
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2857142857142857, 'cap_boost': 0}",[],,[],8340
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.25, 'cap_boost': 0}",[],,[],8341
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2222222222222222, 'cap_boost': 0}",[],,[],8342
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.07142857142857142, 'cap_boost': 0}",[],,[],8343
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2, 'cap_boost': 0}",[],,[],8344
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.15789473684210525, 'cap_boost': 0}",[],,[],8345
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.1875, 'cap_boost': 0}",[],,[],8346
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.14285714285714285, 'cap_boost': 0}",[],,[],8347
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.07692307692307693, 'cap_boost': 0}",[],,[],8348
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.21428571428571427, 'cap_boost': 0}",[],,[],8349
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.14285714285714285, 'cap_boost': 0}",[],,[],8350
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.21428571428571427, 'cap_boost': 0}",[],,[],8351
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.45454545454545453, 'cap_boost': 0}",[],,[],8352
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.1, 'cap_boost': 0}",[],,[],8353
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],8354
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.11764705882352941, 'cap_boost': 0}",[],,[],8355
"{'exclamation_count': 3, 'question_count': 0, 'punct_boost': 0.8759999999999999}","{'caps_ratio': 0.13333333333333333, 'cap_boost': 0}",[],,"[{'negation': 'tak', 'negated_word': 'ragu', 'original_score': -2.4, 'negated_score': 1.776, 'effect': 4.176, 'positions': (12, 13)}]",8356
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],8357
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.09090909090909091, 'cap_boost': 0}",[],,[],8358
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.08333333333333333, 'cap_boost': 0}",[],,[],8359
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.1, 'cap_boost': 0}",[],,[],8360
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.5, 'cap_boost': -0.733}",[],,[],8361
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.1111111111111111, 'cap_boost': 0}",[],,[],8362
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.06666666666666667, 'cap_boost': 0}",[],,[],8363
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.08333333333333333, 'cap_boost': 0}",[],,[],8364
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.21739130434782608, 'cap_boost': 0}",[],,[],8365
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.3333333333333333, 'cap_boost': 0}",[],,[],8366
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.25, 'cap_boost': 0}",[],,[],8367
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.5555555555555556, 'cap_boost': 0.733}",[],,[],8368
"{'exclamation_count': 3, 'question_count': 0, 'punct_boost': 0.8759999999999999}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],8369
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.23076923076923078, 'cap_boost': 0}",[],,[],8370
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.25, 'cap_boost': 0}",[],,[],8371
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.25, 'cap_boost': 0}",[],,[],8372
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.4, 'cap_boost': 0}",[],,[],8373
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.25, 'cap_boost': 0}",[],,[],8374
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.4, 'cap_boost': 0}",[],,[],8375
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.25, 'cap_boost': 0}",[],,[],8376
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.125, 'cap_boost': 0}",[],,"[{'negation': 'tidak', 'negated_word': 'sehat', 'original_score': 3.2, 'negated_score': -2.368, 'effect': -5.568, 'positions': (12, 13)}]",8377
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.11764705882352941, 'cap_boost': 0}",[],,[],8378
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],8379
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2727272727272727, 'cap_boost': 0}",[],,[],8380
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.18181818181818182, 'cap_boost': 0}",[],,"[{'negation': 'tak', 'negated_word': 'terlalu', 'original_score': -2.4, 'negated_score': 1.776, 'effect': 4.176, 'positions': (4, 5)}]",8381
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2727272727272727, 'cap_boost': 0}",[],,[],8382
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.26666666666666666, 'cap_boost': 0}",[],,[],8383
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.3888888888888889, 'cap_boost': 0}",[],,[],8384
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.06666666666666667, 'cap_boost': 0}","[{'modifier': 'jelas', 'target_word': 'menghujat', 'scalar_applied': -0.293, 'positions': (10, 11)}]",,[],8385
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.1111111111111111, 'cap_boost': 0}",[],,[],8386
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],8387
"{'exclamation_count': 0, 'question_count': 1, 'punct_boost': -0.1}","{'caps_ratio': 0.07692307692307693, 'cap_boost': 0}",[],,[],8388
"{'exclamation_count': 0, 'question_count': 1, 'punct_boost': -0.1}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,"[{'negation': 'belum', 'negated_word': 'giliran', 'original_score': 2.4, 'negated_score': -1.776, 'effect': -4.176, 'positions': (2, 4)}]",8389
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.08333333333333333, 'cap_boost': 0}",[],,[],8390
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.09090909090909091, 'cap_boost': 0}",[],,[],8391
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.15384615384615385, 'cap_boost': 0}",[],,"[{'negation': 'no', 'negated_word': 'undang', 'original_score': 1.6, 'negated_score': -1.184, 'effect': -2.784, 'positions': (7, 10)}]",8392
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.14285714285714285, 'cap_boost': 0}",[],,[],8393
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.4117647058823529, 'cap_boost': 0}",[],,[],8394
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.07692307692307693, 'cap_boost': 0}",[],,[],8395
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0625, 'cap_boost': 0}",[],,[],8396
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.3125, 'cap_boost': 0}",[],,[],8397
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.3333333333333333, 'cap_boost': 0}",[],,[],8398
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.375, 'cap_boost': 0}",[],,[],8399
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.4444444444444444, 'cap_boost': 0}",[],,[],8400
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2, 'cap_boost': 0}",[],,[],8401
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.3076923076923077, 'cap_boost': 0}",[],,[],8402
